molecule_chembl_id,canonical_smiles,type,standard_value,value
CHEMBL2107779,C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1,Inhibition,-0.373,-0.372987181
CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1,Inhibition,7.161,7.160916267
CHEMBL405821,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,Inhibition,13.37,13.36725375
CHEMBL1671898,Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1,Inhibition,98.61,98.61143676
CHEMBL4303683,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N(C)[C@@H](CC(C)C)C(=O)NCC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,Inhibition,40.99,40.98519075
CHEMBL3545185,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,Inhibition,-4.087,-4.086553285
CHEMBL4303443,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,Inhibition,-1.333,-1.333090454
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,Inhibition,4.92,4.919921202
CHEMBL3417243,Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2F)c(=O)n1,Inhibition,18.97,18.96608657
CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,Inhibition,8.935,8.934575433
CHEMBL2104101,Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1,Inhibition,3.396,3.395745915
CHEMBL455,CC(=O)NS(=O)(=O)c1ccc(N)cc1,Inhibition,13.66,13.65761798
CHEMBL1201109,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Inhibition,11.48,11.47962896
CHEMBL658,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Inhibition,12.47,12.4706441
CHEMBL1200334,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl,Inhibition,21.4,21.39514191
CHEMBL297362,Cc1cccc(C)c1NC1=NCCCS1,Inhibition,29.39,29.38706376
CHEMBL1951143,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Inhibition,-18.62,-18.61928477
CHEMBL2104345,O=C(CCn1cnc2c(=O)[nH]cnc21)Nc1ccc(C(=O)O)cc1,Inhibition,-1.139,-1.138565438
CHEMBL734,CC(=O)NO,Inhibition,22.1,22.09842182
CHEMBL436559,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,Inhibition,14.53,14.52805692
CHEMBL1096435,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,Inhibition,12.72,12.7191121
CHEMBL4164059,Cl.Clc1ccc(CCCOCCCN2CCCCC2)cc1,Inhibition,13.59,13.59462683
CHEMBL1417019,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,Inhibition,11.99,11.98857848
CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,Inhibition,17.68,17.68107121
CHEMBL2140408,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,Inhibition,12.73,12.73302233
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,Inhibition,18.5,18.50170928
CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,Inhibition,5.683,5.682866517
CHEMBL3911801,Cc1ccc(S(=O)(=O)O)cc1.Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,Inhibition,-2.501,-2.500650792
CHEMBL4303389,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,Inhibition,8.992,8.991644155
CHEMBL3287735,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,Inhibition,12.06,12.06203546
CHEMBL94454,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Inhibition,13.5,13.50222287
CHEMBL4303377,CCOC(=O)c1ccccc1OC(N)=O,Inhibition,13.35,13.34646164
CHEMBL2311933,O=[N+]([O-])c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,Inhibition,4.16,4.160443553
CHEMBL1235119,O=C(c1cncc(Br)c1)N1CCC(N2CCCC2)CC1,Inhibition,-2.445,-2.44486093
CHEMBL2048872,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,Inhibition,16.5,16.49756548
CHEMBL273386,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,Inhibition,22.99,22.98614483
CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,Inhibition,16.25,16.25298781
CHEMBL211538,OB1OCc2cc(Cl)ccc21,Inhibition,-2.088,-2.087835742
CHEMBL1551988,O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C1CCCN1CC#CCN1CCCC1.O=C1CCCN1CC#CCN1CCCC1,Inhibition,5.571,5.571357548
CHEMBL418661,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,Inhibition,-8.739,-8.738735755
CHEMBL14642,CCCC(=O)C1(c2ccccc2)CCN(C(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](N)Cc2cncn2C)CC1,Inhibition,12.44,12.43746941
CHEMBL1079576,NC(=O)OCCCc1ccccc1,Inhibition,15.92,15.92220999
CHEMBL149518,COc1oc(=O)c2cc(N)ccc2c1Cl,Inhibition,1.423,1.423363545
CHEMBL4297422,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,Inhibition,10.84,10.84246635
CHEMBL365141,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,Inhibition,9.03,9.029718429
CHEMBL898,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Inhibition,3.379,3.379446482
CHEMBL64130,CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O,Inhibition,-11,-10.99857163
CHEMBL2105728,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,Inhibition,-2.904,-2.904154208
CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,Inhibition,5.251,5.251232171
CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,Inhibition,8.527,8.527180397
CHEMBL1326877,COc1ccc(C(=O)c2ccccc2O)c(O)c1,Inhibition,7.352,7.352005347
CHEMBL2426369,O=C(c1cccc(Br)c1)N1CCC(N2CCCC2)CC1,Inhibition,4.883,4.88250205
CHEMBL298019,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,Inhibition,17.85,17.84705281
CHEMBL1743245,Cc1ccccc1/N=N/c1ccc(NC(=O)c2ccnn2C)c(C)c1,Inhibition,6.806,6.805559472
CHEMBL4303322,NC(=O)[C@@H](CC1CC1)[C@@H](CCC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2cccc(F)c2NC1=O,Inhibition,18.83,18.82974763
CHEMBL4303614,Cc1ccc([N+](=O)[O-])cc1O,Inhibition,3.689,3.689275303
CHEMBL171623,OCCCCO,Inhibition,16.16,16.15686316
CHEMBL584991,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,Inhibition,-8.203,-8.202802597
CHEMBL1363184,O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,Inhibition,17.11,17.11202495
CHEMBL1742471,NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,Inhibition,6.907,6.907069503
CHEMBL986,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,Inhibition,8.51,8.509599473
CHEMBL3105156,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,Inhibition,20.37,20.37186987
CHEMBL284348,Nc1ccncc1,Inhibition,22.94,22.94402404
CHEMBL96051,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,Inhibition,23.65,23.64534111
CHEMBL3787344,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,Inhibition,13.84,13.84328191
CHEMBL4303687,CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1,Inhibition,12.29,12.29154842
CHEMBL27769,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,Inhibition,-0.07795,-0.077945674
CHEMBL1565882,NNC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc21,Inhibition,14.72,14.71589259
CHEMBL4303639,COc1ccc(-c2nc(-c3ccc(-c4cccc(Cl)c4)o3)[nH]c2-c2ccc(OC)cc2)cc1,Inhibition,-41.77,-41.76699944
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,Inhibition,6.335,6.335060907
CHEMBL294453,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1,Inhibition,19.35,19.35313137
CHEMBL42661,Cc1c(-c2ccccc2F)[nH]c(N)c1C#N,Inhibition,-2.261,-2.260670187
CHEMBL1321154,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,Inhibition,16.31,16.30638641
CHEMBL553725,Cl.c1ccc2oc(C3=NCCN3)cc2c1,Inhibition,16.04,16.03909389
CHEMBL351231,C[C@@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,Inhibition,15.68,15.68341647
CHEMBL481611,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,Inhibition,4.464,4.464408299
CHEMBL4303380,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1,Inhibition,2.616,2.616259403
CHEMBL1762621,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,Inhibition,8.39,8.390208703
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,Inhibition,-6.831,-6.83106848
CHEMBL1564,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,Inhibition,23.7,23.69895681
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Inhibition,22.7,22.70069737
CHEMBL1092665,COCCOCCOc1ccc(C2=N[C@@](C)(C(=O)O)CS2)c(O)c1,Inhibition,18.24,18.24033072
CHEMBL222813,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,Inhibition,8.989,8.988551914
CHEMBL1255588,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,Inhibition,15.75,15.75389876
CHEMBL235363,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,Inhibition,8.375,8.374583088
CHEMBL465477,C[C@@]12N[C@@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O,Inhibition,14.72,14.72266362
CHEMBL2138625,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,Inhibition,13.37,13.36665133
CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,Inhibition,10.2,10.20199865
CHEMBL820,CS(=O)(=O)OCCCCOS(C)(=O)=O,Inhibition,3.327,3.326619635
CHEMBL1922094,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,Inhibition,-7.568,-7.567581146
CHEMBL489095,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,Inhibition,-1.827,-1.827330557
CHEMBL223448,Oc1c(Br)cc(Br)c2cccnc12,Inhibition,12.15,12.15407101
CHEMBL1613220,Cl.Cl.c1ccc(C(NCCNC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,Inhibition,12.32,12.31576026
CHEMBL552212,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,Inhibition,-0.1121,-0.112066262
CHEMBL62136,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,Inhibition,-3.18,-3.179803236
CHEMBL1553978,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O.[Cl-],Inhibition,9.262,9.262206614
CHEMBL3185084,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,Inhibition,15.67,15.67105777
CHEMBL483059,CCCCCCCCNC(=O)/C(C#N)=C/c1cn(CCCN(C)C)c2ccccc12,Inhibition,21.4,21.39562321
CHEMBL907,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Inhibition,12.55,12.54693177
CHEMBL12344,CN(C)CCCSC(=N)N,Inhibition,5.55,5.550059705
CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,Inhibition,7.801,7.801404654
CHEMBL4303679,CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,Inhibition,7.397,7.396567927
CHEMBL74355,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,Inhibition,12.43,12.43156369
CHEMBL37935,Cc1oc2nc3c(c(NC(=O)CN4CCCC4=O)c2c1C)CCCC3,Inhibition,16.85,16.84994202
CHEMBL543336,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC.Cl,Inhibition,13.42,13.42096193
CHEMBL2103837,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,Inhibition,17.17,17.17199484
CHEMBL4166417,C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C,Inhibition,-21.17,-21.17373417
CHEMBL1652621,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,Inhibition,16.19,16.19326874
CHEMBL1201782,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Inhibition,6.416,6.415890566
CHEMBL515271,Oc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1,Inhibition,10.14,10.1440493
CHEMBL6466,O=c1ccc2ccccc2o1,Inhibition,24.36,24.35646148
CHEMBL1475038,C#CCOC(=O)C1=CCCN(C)C1.Cc1ccc(S(=O)(=O)O)cc1,Inhibition,9.488,9.488303065
CHEMBL2182052,Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,Inhibition,1.572,1.572174736
CHEMBL1200485,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,Inhibition,7.65,7.649577935
CHEMBL3426805,Cn1c(/C=C/C(=O)NO)ccc1/C=C/C(=O)c1cccc(F)c1,Inhibition,-4.048,-4.047838192
CHEMBL271227,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,Inhibition,5.014,5.013507794
CHEMBL1158,Cn1c(=O)[nH]c2ncn(C)c2c1=O,Inhibition,0.7948,0.794816902
CHEMBL351769,Nc1ccc([As](=O)(O)O)cc1,Inhibition,11.87,11.87297451
CHEMBL466253,COc1ccc(CN2C(=O)C(=O)c3cc(OC(F)(F)F)ccc32)cc1,Inhibition,-3.446,-3.445960302
CHEMBL1256844,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl,Inhibition,18.06,18.06498322
CHEMBL418995,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,Inhibition,13.7,13.70269682
CHEMBL4303284,C[n+]1ccccc1CN=O,Inhibition,4.636,4.636416093
CHEMBL1876219,CCOc1cncc(/C=C/CCNC)c1,Inhibition,-0.1005,-0.100537971
CHEMBL275006,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,Inhibition,18.67,18.66940524
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,Inhibition,10.64,10.64160907
CHEMBL13883,COc1cc(C=O)ccc1O,Inhibition,6.064,6.063747357
CHEMBL2058533,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,Inhibition,30.23,30.23086605
CHEMBL3092537,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,Inhibition,8.956,8.956373414
CHEMBL462547,CCOC(N)=O,Inhibition,12.08,12.08245635
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,Inhibition,19.42,19.42411435
CHEMBL4303572,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,Inhibition,11.73,11.72743427
CHEMBL1705586,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,Inhibition,7.847,7.847196154
CHEMBL1697782,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Inhibition,4.115,4.114784767
CHEMBL498485,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,Inhibition,14.25,14.25451784
CHEMBL2386081,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2,Inhibition,-7.312,-7.3122466
CHEMBL2107098,COc1cc(/C=C/C(N)=O)cc(OC)c1OC,Inhibition,-6.769,-6.768648387
CHEMBL100,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,Inhibition,20.97,20.9694844
CHEMBL559525,O=C(NC(=O)c1c(F)cccc1Cl)NC1c2ccccc2-c2ccccc21,Inhibition,18.38,18.38416529
CHEMBL1200712,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],Inhibition,95.81,95.80985948
CHEMBL1459534,O=C1Nc2ccccc2C12OCC1(CO2)COC2(OC1)C(=O)Nc1ccccc12,Inhibition,2.658,2.658474634
CHEMBL1200542,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Inhibition,8.145,8.144826136
CHEMBL3334621,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1,Inhibition,8.423,8.422806613
CHEMBL238125,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,Inhibition,5.682,5.682272925
CHEMBL1622371,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,Inhibition,-1.815,-1.814826336
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,Inhibition,8.296,8.295837126
CHEMBL4203266,COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,Inhibition,7.271,7.270792058
CHEMBL1907089,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc(F)c(F)c1,Inhibition,0.17,0.169959496
CHEMBL4303464,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,Inhibition,-1.685,-1.684561889
CHEMBL3348932,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,Inhibition,7.045,7.045470215
CHEMBL545437,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2.Cl,Inhibition,9.501,9.501312816
CHEMBL1200841,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,Inhibition,32.63,32.62805246
CHEMBL3218576,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,Inhibition,7.257,7.256774887
CHEMBL333081,O=C1NN(C(=O)Nc2ccc(Br)cc2)[C@@H](c2ccccc2)[C@@H]1c1ccccc1,Inhibition,1.258,1.258297441
CHEMBL479014,O=[N+]([O-])c1cccc2c(Br)n[nH]c12,Inhibition,5.546,5.545995698
CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,Inhibition,3.837,3.837336947
CHEMBL80830,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,Inhibition,18.52,18.52438832
CHEMBL582355,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,Inhibition,104.06,104.0560664
CHEMBL1200803,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,Inhibition,22.54,22.53679744
CHEMBL136800,O=C(c1ccc2nccnc2c1)N1CCCCC1,Inhibition,18.42,18.41579318
CHEMBL4303231,Cc1nc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)no1,Inhibition,1.149,1.149146544
CHEMBL3622373,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,Inhibition,9.393,9.392594427
CHEMBL185,O=c1[nH]cc(F)c(=O)[nH]1,Inhibition,17.78,17.78134664
CHEMBL466517,NS(=O)(=O)NCc1csc2ccccc12,Inhibition,15.85,15.84772328
CHEMBL3985592,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(CCF)C4)cc3OC)ncc2C(F)(F)F)c1,Inhibition,24.65,24.65031825
CHEMBL276568,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,Inhibition,-2.337,-2.337271773
CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,Inhibition,-18.42,-18.41511862
CHEMBL91485,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,Inhibition,16.15,16.15051237
CHEMBL2107456,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,Inhibition,15.36,15.35699584
CHEMBL1076347,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,Inhibition,4.425,4.424992493
CHEMBL506981,COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12,Inhibition,7.894,7.893861816
CHEMBL780,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,Inhibition,1.028,1.027655705
CHEMBL1256292,Cl.N=C(N)NN,Inhibition,15.44,15.43813593
CHEMBL279597,C[C@H](N)C(=O)O,Inhibition,5.399,5.398602513
CHEMBL103469,O=C(c1ccc2c(c1)OCO2)N1CCCCC1,Inhibition,1.861,1.861190523
CHEMBL3545330,c1cnc(NCc2ccc(CNc3ncccn3)cc2)nc1,Inhibition,4.29,4.289683396
CHEMBL1316726,O=C(O)/C=C\c1c[nH]cn1,Inhibition,1.26,1.259722921
CHEMBL132663,O=C(/C=C/c1cccc(F)c1)NC1CC1,Inhibition,3.454,3.454424463
CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,Inhibition,-1.383,-1.383123646
CHEMBL4069597,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,Inhibition,1.676,1.676337841
CHEMBL1200729,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],Inhibition,20.14,20.13707693
CHEMBL3335793,Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C,Inhibition,16.23,16.23054085
CHEMBL18331,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,Inhibition,9.751,9.750871224
